Nome,Descrição,Imagem,id_
Kwannon,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,N12883N12883
Kylun,,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c003108ee445.jpg,K19567K19567
La Nuit,,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c003d76b5ec6.jpg,S24350S24350
Lady Bullseye,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4ce5a67d44f61.jpg,U18440U18440
Lady Deathstrike,,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff2c1ef191.jpg,S54168S54168
Lady Mastermind,,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c00326f63d4c.jpg,T84335T84335
Lady Ursula,,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4cd053ea971ed.jpg,M82716M82716
Lady Vermin,,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4cd053529dd41.jpg,L42000L42000
Lake,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E54149E54149
Landau,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P82887P82887
Lava-Man,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P64064P64064
Layla Miller,,http://i.annihil.us/u/prod/marvel/i/mg/3/00/52740e37c104f.jpg,G50146G50146
Leader,,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/52b0d25c3dbb9.jpg,C59418C59418
Leech,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L76258L76258
Legion,,http://i.annihil.us/u/prod/marvel/i/mg/3/30/526547cc31b36.jpg,O85816O85816
"Lei Kung, The Thunderer",,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S85871S85871
Lenny Balinger,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,D24097D24097
Leo (Zodiac),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J81518J81518
Leopardon,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E44244E44244
Leper Queen,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,B67071B67071
Lester,,http://i.annihil.us/u/prod/marvel/i/mg/6/80/4cd060cb94659.jpg,C29014C29014
Lethal Legion,,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e13dd271.jpg,H77270H77270
Lieutenant Marcus Stone,,http://i.annihil.us/u/prod/marvel/i/mg/5/30/4c0032b127cf1.jpg,D15903D15903
Lifeguard,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C81307C81307
Lightning Lords of Nepal,,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c002e24a1794.jpg,J12562J12562
Lightspeed,,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c7c643921b8e.jpg,M46047M46047
Lila Cheney,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J54286J54286
Lilandra,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52740ff3f2c50.jpg,D49112D49112
Lilith,,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/52740fe6287e4.jpg,Y55323Y55323
Lily Hollister,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X34471X34471
Lionheart,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T16741T16741
Living Laser,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,R15543R15543
Living Lightning,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035c72cc26.jpg,A40240A40240
Living Mummy,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,M88869M88869
Living Tribunal,,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c0031062f91f.jpg,V53881V53881
Liz Osborn,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L47098L47098
Lizard,,http://i.annihil.us/u/prod/marvel/i/mg/f/50/528d33efe2cae.jpg,S12112S12112
Lizard (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c0034207bd80.jpg,G81737G81737
Loa,,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/52740fd40a2cc.jpg,F70230F70230
Lockheed,,http://i.annihil.us/u/prod/marvel/i/mg/7/20/4c7c6465c79c5.jpg,Q26858Q26858
Lockjaw,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c003d64a5a99.jpg,E36819E36819
Logan,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U92951U92951
Loki,,http://i.annihil.us/u/prod/marvel/i/mg/d/90/526547f509313.jpg,D41153D41153
Loki (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5239c4e1c5351.jpg,R51881R51881
Loners,,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c0037581a64e.jpg,D25485D25485
Longshot,,http://i.annihil.us/u/prod/marvel/i/mg/5/60/4c003d6176aa1.jpg,P39815P39815
Longshot (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4c00341b3ec43.jpg,W32930W32930
Lord Hawal,,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c002f7d355de.jpg,G38575G38575
Lord Tyger,,http://i.annihil.us/u/prod/marvel/i/mg/1/b0/4cd05ab2bd5ee.jpg,P13700P13700
Lords of Avalon,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E34175E34175
Lorna Dane,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,B27504B27504
Luckman,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S90906S90906
Lucky Pierre,,http://i.annihil.us/u/prod/marvel/i/mg/a/e0/4c002e2ce2ba0.jpg,D55871D55871
Lucy in the Sky,,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00377435871.jpg,P17848P17848
Luke Cage,,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5112d8b6e596c.jpg,Q13612Q13612
Luminals,,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c002f1f80d5c.jpg,W53141W53141
Luna Snow (Luna Snow),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q74239Q74239
Lyja,,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c003594c52e8.jpg,I22513I22513
M (Monet St. Croix),,http://i.annihil.us/u/prod/marvel/i/mg/b/80/4c0030eabc66f.jpg,L34832L34832
M.O.D.A.M.,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S95526S95526
M.O.D.O.G.,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O12141O12141
M.O.D.O.K.,,http://i.annihil.us/u/prod/marvel/i/mg/0/03/526034ba37851.jpg,G51349G51349
M.O.D.O.K. (Iron Man 3 - The Official Game),,http://i.annihil.us/u/prod/marvel/i/mg/c/00/5239c14fcddc0.jpg,Q92002Q92002
Ma Gnuci,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O16548O16548
Mac Gargan,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C55362C55362
Mach IV,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L69619L69619
Machine Man,,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4.jpg,K64873K64873
Mad Thinker,,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/52740faf0d0fb.jpg,K25972K25972
Madame Hydra,,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4d5c39a54b1dd.jpg,F88292F88292
Madame Masque,,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4ce5a251c1100.jpg,T87559T87559
Madame Web (Julia Carpenter),,http://i.annihil.us/u/prod/marvel/i/mg/2/30/4c00373114b4b.jpg,Q12944Q12944
Maddog,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,I66603I66603
Madelyne Pryor,,http://i.annihil.us/u/prod/marvel/i/mg/c/50/528d33ddaef70.jpg,Q66489Q66489
Madripoor,,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c7c6221db444.jpg,X17981X17981
Madrox,,http://i.annihil.us/u/prod/marvel/i/mg/9/30/52740fc5a4c7c.jpg,R55644R55644
Maelstrom,,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4c003114d6700.jpg,S98169S98169
Maestro,,http://i.annihil.us/u/prod/marvel/i/mg/4/30/4d278ee344785.jpg,S15449S15449
Magdalene,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,G25460G25460
Maggott,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E96015E96015
Magik (Amanda Sefton),,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4c003414d6535.jpg,Z55233Z55233
Magik (Illyana Rasputin),,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/52695ca8391cc.jpg,K81105K81105
Maginty,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,A92804A92804
Magma (Amara Aquilla),,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c003d55e4ce8.jpg,K16487K16487
Magneto,,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5261a7e53f827.jpg,O24836O24836
Magneto (Age of Apocalypse),,http://i.annihil.us/u/prod/marvel/i/mg/d/70/53176f5026364.jpg,J65370J65370
Magneto (House of M),,http://i.annihil.us/u/prod/marvel/i/mg/3/60/53176f6222dd5.jpg,Z98738Z98738
Magneto (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/6/60/53176fa65e0e3.jpg,G85914G85914
Magneto (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/c/20/52d72b0f5dcd5.jpg,B48818B48818
Magus (Adam Warlock),,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00358c0575c.jpg,Z40177Z40177
Magus (Technarch),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U90853U90853
Major Mapleleaf,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L93559L93559
Makkari,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q83696Q83696
Malcolm Colcord,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P78929P78929
Malekith,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,F76777F76777
Malice (Earth-161),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,G36287G36287
Man-Thing,,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4ce5a043191dc.jpg,W21572W21572
Man-Wolf,,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14.jpg,I30739I30739
Mandarin,,http://i.annihil.us/u/prod/marvel/i/mg/a/50/535feda892f68.jpg,U58626U58626
Mandrill,,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002efee8164.jpg,C92433C92433
Mandroid,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Z87127Z87127
Manta,,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4c003d5308145.jpg,I40160I40160
Mantis,,http://i.annihil.us/u/prod/marvel/i/mg/3/20/52740fa12e826.jpg,O24180O24180
Marauders,,http://i.annihil.us/u/prod/marvel/i/mg/e/70/52b0d48aaecb1.jpg,O66303O66303
Marcus Van Sciver,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J51471J51471
Maria Hill,,http://i.annihil.us/u/prod/marvel/i/mg/a/00/535ff3f5397cb.jpg,E17905E17905
Mariko Yashida,"Mariko Yashida was the daughter of Japanese crimelord Lord Shingen, leader of Clan Yashida, and one-time fiance of Wolverine.",http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c00393d65a55.jpg,V87446V87446
Marrow,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003d4ce6711.jpg,R61345R61345
Marten Broadcloak,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E51087E51087
Martin Li,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,A24174A24174
Marvel Apes,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L81401L81401
Marvel Boy,,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d4a0e1c0.jpg,J74909J74909
Marvel Zombies,,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4ce5a430d93fd.jpg,L97270L97270
Marvex,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E91246E91246
Mary Jane Watson,"Mary Jane Watson was the guiding light in Peter Parker's life, and their love had overcome countless obstacles.",http://i.annihil.us/u/prod/marvel/i/mg/2/03/528d33d000749.jpg,Q14735Q14735
Mary Jane Watson (House of M),"Mary Jane Watson always wanted to be an actress, but all the roles seemed to go to mutants, until her former high school friend, and world famous performer, Peter Parker asked her to play his love interest in his newest movie, upon the release of which made her America's sweetheart and one of the only human movies stars able to launch her own solo projects.",http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c003291616a1.jpg,T46081T46081
Mary Jane Watson (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4ce5a53fae2a5.jpg,G64816G64816
Masked Marvel (Unrevealed),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T68360T68360
Masque,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S69496S69496
Master Chief,,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4ce5a2b669c3a.jpg,E62834E62834
Master Mold,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L89143L89143
Mastermind,,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d43b02ab.jpg,D44981D44981
Masters of Evil,,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4c002e75e67db.jpg,D65563D65563
Mathemanic,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S36285S36285
Matsu'o Tsurayaba,"Tsurayaba became leader of a faction of the ninja clan the Hand, finding himself at odds with his lover Kwannon who was an assassin for rival crimelord Nyoirin.",http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4ce5a1efc3b2c.jpg,D51553D51553
Matthew Murdock,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,M38366M38366
Mattie Franklin,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T79416T79416
Mauler,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P49985P49985
Maverick (Chris Bradley),,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c7c63f89c100.jpg,V36144V36144
Maverick (Christoph Nord),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,N20773N20773
Maximus,,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52740f7c6f0b7.jpg,Q78263Q78263
May Parker,,http://i.annihil.us/u/prod/marvel/i/mg/c/30/535fec80bb4a6.jpg,Z12334Z12334
Medusa,,http://i.annihil.us/u/prod/marvel/i/mg/c/30/537bb549bebd0.jpg,B12306B12306
Meggan,,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002e2fa3070.jpg,D60217D60217
Meltdown,"When Tabitha Smith's mutant nature manifested at age 13, she ran away from her abusive home before eventually hooking up with the New Mutants and, subsequently, X-Force.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J97745J97745
Menace,,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002f01b93c0.jpg,B16992B16992
Mentallo,,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/4c0030b9256c6.jpg,B22265B22265
Mentor,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,B94996B94996
Mephisto,,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526034d178ddc.jpg,P52147P52147
Mephistopheles,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,F32758F32758
Mercury,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T81453T81453
Mesmero,,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c003d3b033e8.jpg,P56796P56796
Metal Master,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,W44827W44827
Meteorite,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E65382E65382
MI: 13,,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4ce5a69fe70f2.jpg,P47478P47478
Micro/Macro,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X98395X98395
Microbe,,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4c0038dd065c8.jpg,B45803B45803
Microchip,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V31190V31190
Micromax,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035aac6564.jpg,Z41507Z41507
Midnight (Earth-811),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L81719L81719
Miek,,http://i.annihil.us/u/prod/marvel/i/mg/3/30/52740f71b50f5.jpg,U75785U75785
Mikhail Rasputin,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C56888C56888
Millenium Guard,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,I24587I24587
Millie the Model,,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c003597aefd0.jpg,A46414A46414
Mimic,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,B47354B47354
Mindworm,,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c002f18eabe7.jpg,E97414E97414
Miracleman,"Michael Moran has a superhuman alter ego. By saying the trigger word ""Kimota!"" Michael turns into Miracleman! But is the good of being Miracleman enough to outweigh the cost?",http://i.annihil.us/u/prod/marvel/i/mg/5/90/545a820a2dc50.jpg,L27896L27896
Miss America,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L89598L89598
Mister Fear,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,D60985D60985
Mister Sinister,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/526034ac3c53a.jpg,N54652N54652
Mister Sinister (Deadpool),,http://i.annihil.us/u/prod/marvel/i/mg/e/10/5239c24883863.jpg,E78073E78073
Mister Sinister (House of M),,http://i.annihil.us/u/prod/marvel/i/mg/f/00/4c00340427a12.jpg,H22437H22437
Mister Sinister (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,K24470K24470
Misty Knight,,http://i.annihil.us/u/prod/marvel/i/mg/d/90/511151789a863.jpg,W50521W50521
Mockingbird,,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/51e829af23af9.jpg,D99668D99668
Moira MacTaggert,,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003d5e64f22.jpg,H40920H40920
Moira MacTaggert (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4c7c640312deb.jpg,H86579H86579
Mojo,,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003d3444dce.jpg,B15710B15710
Mole Man,,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003d3176a50.jpg,U32630U32630
Molecule Man,,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/528d33c2a72b2.jpg,N46469N46469
Molly Hayes,,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c0037783e8b3.jpg,J34365J34365
Molly Von Richtofen,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V14660V14660
Molten Man,,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c002e34d7cdc.jpg,E75717E75717
Mongoose,,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c00359f53bde.jpg,C66595C66595
Mongu (Unrevealed),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U65452U65452
Monster Badoon,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X38838X38838
Moon Girl (Lunella Layfayette),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E44497E44497
Moon Knight,,http://i.annihil.us/u/prod/marvel/i/mg/3/30/52028af90e516.jpg,Q59003Q59003
Moon Knight (House of M),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q29613Q29613
Moon Knight (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,F22296F22296
Moondragon,,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003d2ebd6c5.jpg,M86566M86566
Moonstone,,http://i.annihil.us/u/prod/marvel/i/mg/4/00/535ff3e867252.jpg,K63454K63454
Morbius,,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/535fee11e0e1a.jpg,O28888O28888
Mordo,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,A62460A62460
Morg,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,M67592M67592
Morgan Le Fay,,http://i.annihil.us/u/prod/marvel/i/mg/f/00/4ce5aa7d1e5e1.jpg,J89635J89635
Morgan Stark,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,K55552K55552
Morlocks,,http://i.annihil.us/u/prod/marvel/i/mg/f/90/537f6cfa0e8bd.jpg,O94097O94097
Morlun,,http://i.annihil.us/u/prod/marvel/i/mg/3/00/527411be42b48.jpg,W72261W72261
Morph,,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4ce5a06d6a8ad.jpg,C54433C54433
Mother Askani,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,G79460G79460
Mr. Bumpo,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L76817L76817
Mr. Fantastic,,http://i.annihil.us/u/prod/marvel/i/mg/d/c0/51127e9337538.jpg,I75776I75776
Mr. Fantastic (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/53176fc75a448.jpg,U66443U66443
Mr. Fish,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V74470V74470
Mr. Fixit,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T67516T67516
Mr. Hyde,,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4c7c64437b5a1.jpg,O85246O85246
Mr. Immortal,,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0035d2872f0.jpg,P36701P36701
Mr. Meugniot,,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cd05e49a431f.jpg,N60717N60717
Mr. Negative,,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002efc322e3.jpg,R81532R81532
Mr. Payback,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,F80487F80487
Mr. X,,http://i.annihil.us/u/prod/marvel/i/mg/3/30/4ce5a07872800.jpg,R48813R48813
Ms. America (America Chavez),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Q87878Q87878
Ms. Marvel (Kamala Khan),"A Muslim-American teenager growing up in Jersey City, Kamala Khan gained shape-shifting powers when Inhumanity spread over the Earth. A fan of super heroes, in particular Carol Danvers, Kamala took up Captain Marvel's former identity, becoming the new Ms. Marvel. This up and coming hero works to protect her community and understand her place in the world.",http://i.annihil.us/u/prod/marvel/i/mg/5/b0/548730dac2a40.jpg,N25900N25900
MS2,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C13490C13490
Mulholland Black,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E64094E64094
